Date,Time,Actual,Predict,Error,Abs Error,APE
9/12/2019,19:00:00,1381.6429,1031.462,350.1809,350.1809,25.34525383
9/12/2019,20:00:00,1353.2881,1014.71747,338.57063,338.57063,25.01837044
9/12/2019,21:00:00,1348.1165,1002.6166,345.4999,345.4999,25.62834147
9/12/2019,22:00:00,1283.0212,993.27496,289.74624,289.74624,22.58312178
9/12/2019,23:00:00,1218.9629,986.3629,232.6,232.6,19.08179486
10/12/2019,0:00:00,1143.9916,1036.5161,107.4755,107.4755,9.394780521
10/12/2019,1:00:00,1100.2111,1030.8892,69.3219,69.3219,6.300781732
10/12/2019,2:00:00,1081.0481,1025.8131,55.235,55.235,5.109393375
10/12/2019,3:00:00,1044.3815,1023.37775,21.00375,21.00375,2.011118542
10/12/2019,4:00:00,1033.8613,1019.13116,14.73014,14.73014,1.424769454
10/12/2019,5:00:00,1056.5598,1013.2111,43.3487,43.3487,4.102815572
10/12/2019,6:00:00,1089.2897,1011.85126,77.43844,77.43844,7.109076676
10/12/2019,7:00:00,1238.0288,1086.045,151.9838,151.9838,12.27627338
10/12/2019,8:00:00,1412.6757,1182.058,230.6177,230.6177,16.32488617
10/12/2019,9:00:00,1530.3315,1260.0325,270.299,270.299,17.66277437
10/12/2019,10:00:00,1633.9145,1315.8595,318.055,318.055,19.46582884
10/12/2019,11:00:00,1687.1359,1359.8993,327.2366,327.2366,19.39598345
10/12/2019,12:00:00,1674.3668,1389.6107,284.7561,284.7561,17.00679325
10/12/2019,13:00:00,1704.8151,1402.0546,302.7605,302.7605,17.75913998
10/12/2019,14:00:00,1683.7974,1399.6909,284.1065,284.1065,16.87296227
10/12/2019,15:00:00,1628.8445,1382.5345,246.31,246.31,15.1217627
10/12/2019,16:00:00,1536.2561,1364.3685,171.8876,171.8876,11.18873344
10/12/2019,17:00:00,1449.4523,1313.3684,136.0839,136.0839,9.388642869
10/12/2019,18:00:00,1508.1451,1261.7748,246.3703,246.3703,16.3359812
10/12/2019,19:00:00,1498.5985,1231.1561,267.4424,267.4424,17.8461676
10/12/2019,20:00:00,1464.2721,1210.8815,253.3906,253.3906,17.3048848
10/12/2019,21:00:00,1413.0347,1197.9513,215.0834,215.0834,15.22138133
10/12/2019,22:00:00,1319.9245,1188.1217,131.8028,131.8028,9.985631754
10/12/2019,23:00:00,1249.2565,1180.8623,68.3942,68.3942,5.474792407
11/12/2019,0:00:00,1202.0896,1060.8234,141.2662,141.2662,11.75171967
11/12/2019,1:00:00,1147.6059,1054.748,92.8579,92.8579,8.091444981
11/12/2019,2:00:00,1124.1458,1049.883,74.2628,74.2628,6.606153757
11/12/2019,3:00:00,1095.0971,1042.9929,52.1042,52.1042,4.757952514
11/12/2019,4:00:00,1081.5176,1034.9218,46.5958,46.5958,4.308371866
11/12/2019,5:00:00,1112.5421,1027.8822,84.6599,84.6599,7.609590684
11/12/2019,6:00:00,1139.6495,1028.7058,110.9437,110.9437,9.734896562
11/12/2019,7:00:00,1232.6576,1086.2649,146.3927,146.3927,11.87618524
11/12/2019,8:00:00,1385.9117,1154.2837,231.628,231.628,16.71304168
11/12/2019,9:00:00,1482.8569,1224.4785,258.3784,258.3784,17.42436509
11/12/2019,10:00:00,1549.6001,1270.1874,279.4127,279.4127,18.03127788
11/12/2019,11:00:00,1572.0704,1298.4554,273.615,273.615,17.4047549
11/12/2019,12:00:00,1607.9304,1315.6719,292.2585,292.2585,18.17606658
11/12/2019,13:00:00,1593.6995,1322.3921,271.3074,271.3074,17.02374883
11/12/2019,14:00:00,1565.1853,1320.594,244.5913,244.5913,15.62698679
11/12/2019,15:00:00,1542.4748,1311.7623,230.7125,230.7125,14.9572946
11/12/2019,16:00:00,1468.532,1290.2144,178.3176,178.3176,12.14257503
11/12/2019,17:00:00,1399.8914,1247.7777,152.1137,152.1137,10.86610719
11/12/2019,18:00:00,1484.6565,1199.2935,285.363,285.363,19.22080966
11/12/2019,19:00:00,1474.8301,1178.3976,296.4325,296.4325,20.09943383
11/12/2019,20:00:00,1427.6525,1168.2866,259.3659,259.3659,18.16729912
11/12/2019,21:00:00,1382.1888,1161.8889,220.2999,220.2999,15.93848105
11/12/2019,22:00:00,1311.1384,1157.4371,153.7013,153.7013,11.72273652
11/12/2019,23:00:00,1229.5704,1154.4713,75.0991,75.0991,6.10775113
12/12/2019,0:00:00,1184.6941,1037.6327,147.0614,147.0614,12.41344918
12/12/2019,1:00:00,1123.6982,1036.2465,87.4517,87.4517,7.782489996
12/12/2019,2:00:00,1091.793,1035.0508,56.7422,56.7422,5.197157337
12/12/2019,3:00:00,1071.7744,1035.206,36.5684,36.5684,3.41194938
12/12/2019,4:00:00,1064.6449,1035.4816,29.1633,29.1633,2.739251369
12/12/2019,5:00:00,1094.9863,1036.0297,58.9566,58.9566,5.384231748
12/12/2019,6:00:00,1122.2718,1040.2146,82.0572,82.0572,7.311704705
12/12/2019,7:00:00,1222.889,1098.9138,123.9752,123.9752,10.13789477
12/12/2019,8:00:00,1411.1392,1179.6489,231.4903,231.4903,16.40449787
12/12/2019,9:00:00,1509.8606,1258.0308,251.8298,251.8298,16.67900997
12/12/2019,10:00:00,1591.7621,1325.1909,266.5712,266.5712,16.74692468
12/12/2019,11:00:00,1613.9026,1374.4839,239.4187,239.4187,14.8347676
12/12/2019,12:00:00,1622.9178,1405.3516,217.5662,217.5662,13.40586689
12/12/2019,13:00:00,1564.0232,1420.5972,143.426,143.426,9.170324328
12/12/2019,14:00:00,1574.6558,1419.8733,154.7825,154.7825,9.829608477
12/12/2019,15:00:00,1586.5523,1403.8218,182.7305,182.7305,11.51745833
12/12/2019,16:00:00,1538.8756,1369.7992,169.0764,169.0764,10.98700896
12/12/2019,17:00:00,1389.9094,1303.4626,86.4468,86.4468,6.219599637
12/12/2019,18:00:00,1490.313,1221.0966,269.2164,269.2164,18.06442002
12/12/2019,19:00:00,1482.8238,1183.1746,299.6492,299.6492,20.20801123
12/12/2019,20:00:00,1467.415,1162.56,304.855,304.855,20.77496823
12/12/2019,21:00:00,1396.5171,1146.3326,250.1845,250.1845,17.91488984
12/12/2019,22:00:00,1343.8284,1136.5089,207.3195,207.3195,15.4275278
12/12/2019,23:00:00,1214.7614,1131.0637,83.6977,83.6977,6.890052647
13/12/2019,0:00:00,1158.0971,1012.62494,145.47216,145.47216,12.56130941
13/12/2019,1:00:00,1109.9822,1010.90173,99.08047,99.08047,8.926311611
13/12/2019,2:00:00,1077.0385,1011.66956,65.36894,65.36894,6.069322499
13/12/2019,3:00:00,1089.7094,1014.1372,75.5722,75.5722,6.935078288
13/12/2019,4:00:00,1087.3152,1014.7351,72.5801,72.5801,6.675166502
13/12/2019,5:00:00,1088.5886,1014.5622,74.0264,74.0264,6.800218191
13/12/2019,6:00:00,1103.4051,1015.84875,87.55635,87.55635,7.935104705
13/12/2019,7:00:00,1178.9023,1074.3486,104.5537,104.5537,8.868733228
13/12/2019,8:00:00,1358.0453,1159.5267,198.5186,198.5186,14.61796598
13/12/2019,9:00:00,1476.0128,1237.4059,238.6069,238.6069,16.16563894
13/12/2019,10:00:00,1548.4515,1300.2388,248.2127,248.2127,16.0297368
13/12/2019,11:00:00,1577.4689,1348.2833,229.1856,229.1856,14.52869213
13/12/2019,12:00:00,1622.434,1377.6681,244.7659,244.7659,15.08633941
13/12/2019,13:00:00,1629.6025,1394.2882,235.3143,235.3143,14.43998153
13/12/2019,14:00:00,1586.4261,1396.3015,190.1246,190.1246,11.98445991
13/12/2019,15:00:00,1554.9108,1379.0704,175.8404,175.8404,11.30871301
13/12/2019,16:00:00,1475.9601,1351.22,124.7401,124.7401,8.451454751
13/12/2019,17:00:00,1418.1681,1298.5962,119.5719,119.5719,8.431433481
13/12/2019,18:00:00,1477.8878,1220.2656,257.6222,257.6222,17.43178339
13/12/2019,19:00:00,1470.2867,1183.5762,286.7105,286.7105,19.50031242
13/12/2019,20:00:00,1430.4428,1164.4152,266.0276,266.0276,18.59756993
13/12/2019,21:00:00,1373.1828,1151.4058,221.777,221.777,16.15058097
13/12/2019,22:00:00,1293.7615,1141.8663,151.8952,151.8952,11.74058743
13/12/2019,23:00:00,1234.0065,1134.2509,99.7556,99.7556,8.083879623
14/12/2019,0:00:00,1180.3664,1012.4403,167.9261,167.9261,14.22660794
14/12/2019,1:00:00,1125.3972,1005.7671,119.6301,119.6301,10.63003356
14/12/2019,2:00:00,1103.8239,999.04407,104.77983,104.77983,9.492440778
14/12/2019,3:00:00,1091.2081,993.35266,97.85544,97.85544,8.967624049
14/12/2019,4:00:00,1080.1259,990.39557,89.73033,89.73033,8.307395462
14/12/2019,5:00:00,1092.0628,990.99927,101.06353,101.06353,9.254369804
14/12/2019,6:00:00,1091.1787,993.75415,97.42455,97.42455,8.928377176
14/12/2019,7:00:00,1149.9546,1068.5663,81.3883,81.3883,7.077522887
14/12/2019,8:00:00,1296.5894,1154.7496,141.8398,141.8398,10.93945392
14/12/2019,9:00:00,1381.0562,1214.3104,166.7458,166.7458,12.07378816
14/12/2019,10:00:00,1454.1655,1266.4683,187.6972,187.6972,12.9075542
14/12/2019,11:00:00,1501.5608,1309.0398,192.521,192.521,12.82139225
14/12/2019,12:00:00,1461.4079,1333.2928,128.1151,128.1151,8.76655313
14/12/2019,13:00:00,1455.8582,1349.0703,106.7879,106.7879,7.335048152
14/12/2019,14:00:00,1441.7424,1348.6542,93.0882,93.0882,6.456645792
14/12/2019,15:00:00,1413.9381,1337.0455,76.8926,76.8926,5.438187146
14/12/2019,16:00:00,1378.3775,1327.128,51.2495,51.2495,3.71810335
14/12/2019,17:00:00,1341.8125,1283.125,58.6875,58.6875,4.373748195
14/12/2019,18:00:00,1437.0819,1234.6906,202.3913,202.3913,14.083491
14/12/2019,19:00:00,1448.6338,1208.5516,240.0822,240.0822,16.57300831
14/12/2019,20:00:00,1412.101,1192.8723,219.2287,219.2287,15.5250014
14/12/2019,21:00:00,1363.2026,1178.0898,185.1128,185.1128,13.57925814
14/12/2019,22:00:00,1302.7076,1160.8866,141.821,141.821,10.88663335
14/12/2019,23:00:00,1265.5075,1148.0149,117.4926,117.4926,9.284227869
15/12/2019,0:00:00,1210.4136,1022.48975,187.92385,187.92385,15.52558977
15/12/2019,1:00:00,1168.1889,1015.0956,153.0933,153.0933,13.10518359
15/12/2019,2:00:00,1143.235,1007.75415,135.48085,135.48085,11.85065625
15/12/2019,3:00:00,1110.8151,1003.7684,107.0467,107.0467,9.636770332
15/12/2019,4:00:00,1089.3083,1000.4772,88.8311,88.8311,8.154817144
15/12/2019,5:00:00,1082.231,1000.05225,82.17875,82.17875,7.593457404
15/12/2019,6:00:00,1046.2576,1003.2438,43.0138,43.0138,4.1112055
15/12/2019,7:00:00,1064.0896,1071.3885,-7.2989,7.2989,0.68592908
15/12/2019,8:00:00,1109.5228,1158.7091,-49.1863,49.1863,4.433104034
15/12/2019,9:00:00,1143.1215,1229.6088,-86.4873,86.4873,7.565888665
15/12/2019,10:00:00,1208.6914,1293.0103,-84.3189,84.3189,6.976048642
15/12/2019,11:00:00,1232.9243,1347.4686,-114.5443,114.5443,9.290456843
15/12/2019,12:00:00,1228.5794,1388.2391,-159.6597,159.6597,12.99547266
15/12/2019,13:00:00,1228.7953,1414.6581,-185.8628,185.8628,15.12561124
15/12/2019,14:00:00,1230.6616,1423.9542,-193.2926,193.2926,15.70639727
15/12/2019,15:00:00,1227.8771,1419.4233,-191.5462,191.5462,15.599786
15/12/2019,16:00:00,1217.1572,1389.9141,-172.7569,172.7569,14.19347476
15/12/2019,17:00:00,1204.5167,1325.5162,-120.9995,120.9995,10.04548131
15/12/2019,18:00:00,1313.5931,1245.0302,68.5629,68.5629,5.219493007
15/12/2019,19:00:00,1335.8075,1206.7712,129.0363,129.0363,9.659797538
15/12/2019,20:00:00,1349.1122,1183.8047,165.3075,165.3075,12.25305797
15/12/2019,21:00:00,1345.5968,1167.4661,178.1307,178.1307,13.23804426
15/12/2019,22:00:00,1315.0964,1157.4313,157.6651,157.6651,11.98886257
15/12/2019,23:00:00,1232.3578,1149.2751,83.0827,83.0827,6.741767691
16/12/2019,0:00:00,1191.0642,1030.3997,160.6645,160.6645,13.48915533
16/12/2019,1:00:00,1151.1735,1029.2069,121.9666,121.9666,10.59497982
16/12/2019,2:00:00,1133.4007,1025.0951,108.3056,108.3056,9.555808462
16/12/2019,3:00:00,1100.932,1020.5291,80.4029,80.4029,7.303166771
16/12/2019,4:00:00,1073.516,1017.9794,55.5366,55.5366,5.17333696
16/12/2019,5:00:00,1094.6423,1016.93896,77.70334,77.70334,7.098514282
16/12/2019,6:00:00,1118.975,1018.1435,100.8315,100.8315,9.011059228
16/12/2019,7:00:00,1249.2137,1076.869,172.3447,172.3447,13.7962544
16/12/2019,8:00:00,1439.9697,1160.1129,279.8568,279.8568,19.43490894
16/12/2019,9:00:00,1530.9016,1248.4269,282.4747,282.4747,18.45152556
16/12/2019,10:00:00,1588.5516,1314.3678,274.1838,274.1838,17.25998702
16/12/2019,11:00:00,1587.6976,1363.7253,223.9723,223.9723,14.10673544
16/12/2019,12:00:00,1634.1171,1395.4062,238.7109,238.7109,14.60794334
16/12/2019,13:00:00,1660.2861,1411.9266,248.3595,248.3595,14.95883752
16/12/2019,14:00:00,1666.6528,1414.8368,251.816,251.816,15.10908571
16/12/2019,15:00:00,1601.298,1404.0753,197.2227,197.2227,12.31642705
16/12/2019,16:00:00,1521.1381,1371.2294,149.9087,149.9087,9.855035516
16/12/2019,17:00:00,1443.368,1312.0891,131.2789,131.2789,9.095317341
16/12/2019,18:00:00,1454.2649,1244.2814,209.9835,209.9835,14.43915067
16/12/2019,19:00:00,1489.0872,1211.8765,277.2107,277.2107,18.61614954
16/12/2019,20:00:00,1453.1837,1192.5323,260.6514,260.6514,17.93657608
16/12/2019,21:00:00,1384.7766,1178.8811,205.8955,205.8955,14.86849937
16/12/2019,22:00:00,1322.9536,1167.7664,155.1872,155.1872,11.73035849
16/12/2019,23:00:00,1279.4207,1158.4277,120.993,120.993,9.456858092
17/12/2019,0:00:00,1222.8429,1036.8033,186.0396,186.0396,15.21369589
17/12/2019,1:00:00,1193.3214,1032.8527,160.4687,160.4687,13.44723224
17/12/2019,2:00:00,1150.4187,1028.146,122.2727,122.2727,10.62853898
17/12/2019,3:00:00,1132.9854,1023.33966,109.64574,109.64574,9.677595139
17/12/2019,4:00:00,1119.1022,1020.1833,98.9189,98.9189,8.839130153
17/12/2019,5:00:00,1134.0761,1019.02856,115.04754,115.04754,10.14460493
17/12/2019,6:00:00,1161.2337,1019.7114,141.5223,141.5223,12.18723673
17/12/2019,7:00:00,1270.7556,1079.662,191.0936,191.0936,15.03779326
17/12/2019,8:00:00,1441.1678,1154.6178,286.55,286.55,19.88318085
17/12/2019,9:00:00,1532.0504,1224.5327,307.5177,307.5177,20.07229658
17/12/2019,10:00:00,1623.2083,1297.2202,325.9881,325.9881,20.0829493
17/12/2019,11:00:00,1655.4779,1350.4595,305.0184,305.0184,18.42479444
17/12/2019,12:00:00,1671.6006,1379.1848,292.4158,292.4158,17.49316194
17/12/2019,13:00:00,1695.6473,1396.7324,298.9149,298.9149,17.62836529
17/12/2019,14:00:00,1721.5157,1404.4226,317.0931,317.0931,18.41941378
17/12/2019,15:00:00,1642.7946,1400.2668,242.5278,242.5278,14.76312376
17/12/2019,16:00:00,1581.3282,1376.5164,204.8118,204.8118,12.95188437
17/12/2019,17:00:00,1500.3372,1334.909,165.4282,165.4282,11.02606801
17/12/2019,18:00:00,1546.1398,1285.6483,260.4915,260.4915,16.84786201
17/12/2019,19:00:00,1543.5718,1259.6866,283.8852,283.8852,18.39144768
17/12/2019,20:00:00,1515.0931,1242.0334,273.0597,273.0597,18.02263504
17/12/2019,21:00:00,1463.9007,1228.2445,235.6562,235.6562,16.09782685
17/12/2019,22:00:00,1388.8279,1218.4706,170.3573,170.3573,12.26626424
17/12/2019,23:00:00,1340.166,1211.0193,129.1467,129.1467,9.636619643
18/12/2019,0:00:00,1276.9936,1090.6287,186.3649,186.3649,14.59403555
18/12/2019,1:00:00,1224.6558,1084.1694,140.4864,140.4864,11.47150081
18/12/2019,2:00:00,1181.6335,1077.7483,103.8852,103.8852,8.79166002
18/12/2019,3:00:00,1162.0515,1073.9442,88.1073,88.1073,7.582047784
18/12/2019,4:00:00,1145.2121,1068.8857,76.3264,76.3264,6.664826542
18/12/2019,5:00:00,1151.8148,1065.539,86.2758,86.2758,7.49042294
18/12/2019,6:00:00,1114.7327,1065.2781,49.4546,49.4546,4.43645369
18/12/2019,7:00:00,1156.5203,1103.1311,53.3892,53.3892,4.616365143
18/12/2019,8:00:00,1305.0949,1168.055,137.0399,137.0399,10.50037817
18/12/2019,9:00:00,1387.0419,1211.0046,176.0373,176.0373,12.69156325
18/12/2019,10:00:00,1452.0559,1259.9283,192.1276,192.1276,13.23141898
18/12/2019,11:00:00,1521.847,1304.7448,217.1022,217.1022,14.26570477
18/12/2019,12:00:00,1527.675,1336.2513,191.4237,191.4237,12.53039423
18/12/2019,13:00:00,1560.6975,1354.9991,205.6984,205.6984,13.17990193
18/12/2019,14:00:00,1541.6756,1360.6334,181.0422,181.0422,11.74320979
18/12/2019,15:00:00,1520.2004,1352.3629,167.8375,167.8375,11.04048519
18/12/2019,16:00:00,1444.256,1334.2247,110.0313,110.0313,7.618545466
18/12/2019,17:00:00,1328.2126,1289.297,38.9156,38.9156,2.929922514
18/12/2019,18:00:00,1425.1858,1240.8949,184.2909,184.2909,12.93100871
18/12/2019,19:00:00,1461.9046,1214.3456,247.559,247.559,16.93400513
18/12/2019,20:00:00,1431.5707,1197.9323,233.6384,233.6384,16.32042343
18/12/2019,21:00:00,1396.9905,1186.942,210.0485,210.0485,15.03578586
18/12/2019,22:00:00,1336.4359,1179.5024,156.9335,156.9335,11.74268815
18/12/2019,23:00:00,1280.1266,1173.3801,106.7465,106.7465,8.338745558
19/12/2019,0:00:00,1224.3361,1053.4292,170.9069,170.9069,13.95914896
19/12/2019,1:00:00,1185.6027,1048.1656,137.4371,137.4371,11.59217164
19/12/2019,2:00:00,1138.0451,1043.1073,94.9378,94.9378,8.342182573
19/12/2019,3:00:00,1071.0516,1040.666,30.3856,30.3856,2.836987499
19/12/2019,4:00:00,1055.663,1043.8693,11.7937,11.7937,1.117184177
19/12/2019,5:00:00,1094.0479,1048.2506,45.7973,45.7973,4.18604158
19/12/2019,6:00:00,1101.6043,1053.7545,47.8498,47.8498,4.343646807
19/12/2019,7:00:00,1204.9042,1114.303,90.6012,90.6012,7.51936959
19/12/2019,8:00:00,1395.1195,1180.9033,214.2162,214.2162,15.35468467
19/12/2019,9:00:00,1503.5183,1250.4167,253.1016,253.1016,16.8339554
19/12/2019,10:00:00,1582.1119,1308.3774,273.7345,273.7345,17.30184192
19/12/2019,11:00:00,1639.171,1348.2379,290.9331,290.9331,17.74879497
19/12/2019,12:00:00,1638.4746,1379.1012,259.3734,259.3734,15.83017521
19/12/2019,13:00:00,1634.113,1396.3015,237.8115,237.8115,14.55294095
19/12/2019,14:00:00,1570.1011,1401.7732,168.3279,168.3279,10.72083193
19/12/2019,15:00:00,1514.476,1399.2059,115.2701,115.2701,7.611219986
19/12/2019,16:00:00,1419.9999,1385.3217,34.6782,34.6782,2.442126933
19/12/2019,17:00:00,1308.9332,1336.7672,-27.834,27.834,2.126464513
19/12/2019,18:00:00,1448.11,1271.9678,176.1422,176.1422,12.16359254
19/12/2019,19:00:00,1495.2384,1239.8867,255.3517,255.3517,17.07765798
19/12/2019,20:00:00,1485.5771,1219.684,265.8931,265.8931,17.89830363
19/12/2019,21:00:00,1441.767,1205.7059,236.0611,236.0611,16.37304086
19/12/2019,22:00:00,1387.5419,1197.6772,189.8647,189.8647,13.68352912
19/12/2019,23:00:00,1320.9396,1193.101,127.8386,127.8386,9.677853552
20/12/2019,0:00:00,1257.0513,1075.7144,181.3369,181.3369,14.42557674
20/12/2019,1:00:00,1221.893,1074.8439,147.0491,147.0491,12.03453167
20/12/2019,2:00:00,1198.0711,1074.3721,123.699,123.699,10.32484633
20/12/2019,3:00:00,1174.0962,1075.8579,98.2383,98.2383,8.367142318
20/12/2019,4:00:00,1163.1814,1079.832,83.3494,83.3494,7.165640716
20/12/2019,5:00:00,1205.0008,1083.0118,121.989,121.989,10.12356174
20/12/2019,6:00:00,1198.9958,1087.8827,111.1131,111.1131,9.267180085
20/12/2019,7:00:00,1292.7515,1157.7156,135.0359,135.0359,10.44561929
20/12/2019,8:00:00,1470.255,1239.1658,231.0892,231.0892,15.71762721
20/12/2019,9:00:00,1544.9637,1309.5424,235.4213,235.4213,15.23798261
20/12/2019,10:00:00,1635.1864,1369.405,265.7814,265.7814,16.25389008
20/12/2019,11:00:00,1680.1176,1412.7618,267.3558,267.3558,15.91292181
20/12/2019,12:00:00,1663.145,1441.8477,221.2973,221.2973,13.30595348
20/12/2019,13:00:00,1669.7269,1458.859,210.8679,210.8679,12.6288856
20/12/2019,14:00:00,1684.8253,1457.8655,226.9598,226.9598,13.47082098
20/12/2019,15:00:00,1647.9386,1445.8496,202.089,202.089,12.26313893
20/12/2019,16:00:00,1600.8942,1419.9729,180.9213,180.9213,11.30126526
20/12/2019,17:00:00,1508.3472,1367.8239,140.5233,140.5233,9.31637623
20/12/2019,18:00:00,1569.5496,1293.8674,275.6822,275.6822,17.56441466
20/12/2019,19:00:00,1564.9291,1256.0833,308.8458,308.8458,19.73545
20/12/2019,20:00:00,1523.4888,1235.9098,287.579,287.579,18.87634487
20/12/2019,21:00:00,1462.266,1218.7373,243.5287,243.5287,16.65419971
20/12/2019,22:00:00,1360.8042,1204.4501,156.3541,156.3541,11.48983079
20/12/2019,23:00:00,1301.1237,1192.6731,108.4506,108.4506,8.335149072
21/12/2019,0:00:00,1218.3928,1093.0553,125.3375,125.3375,10.28711759
21/12/2019,1:00:00,1178.3354,1087.358,90.9774,90.9774,7.720840772
21/12/2019,2:00:00,1140.479,1083.8588,56.6202,56.6202,4.964598208
21/12/2019,3:00:00,1131.788,1081.1888,50.5992,50.5992,4.470731268
21/12/2019,4:00:00,1158.9518,1080.1016,78.8502,78.8502,6.803578889
21/12/2019,5:00:00,1159.8323,1081.4263,78.406,78.406,6.760115234
21/12/2019,6:00:00,1142.6478,1086.1682,56.4796,56.4796,4.94287041
21/12/2019,7:00:00,1186.4207,1153.9613,32.4594,32.4594,2.735909783
21/12/2019,8:00:00,1334.8711,1246.2083,88.6628,88.6628,6.642049558
21/12/2019,9:00:00,1431.9792,1327.1632,104.816,104.816,7.319659392
21/12/2019,10:00:00,1531.9572,1390.83,141.1272,141.1272,9.212215589
21/12/2019,11:00:00,1509.8502,1438.41,71.4402,71.4402,4.731608473
21/12/2019,12:00:00,1489.6927,1471.3247,18.368,18.368,1.233005975
21/12/2019,13:00:00,1452.1489,1478.3527,-26.2038,26.2038,1.804484375
21/12/2019,14:00:00,1415.1937,1470.8075,-55.6138,55.6138,3.929765939
21/12/2019,15:00:00,1420.2002,1456.5627,-36.3625,36.3625,2.560378459
21/12/2019,16:00:00,1359.3821,1425.8417,-66.4596,66.4596,4.888956534
21/12/2019,17:00:00,1297.2116,1374.1351,-76.9235,76.9235,5.929911512
21/12/2019,18:00:00,1407.2257,1314.677,92.5487,92.5487,6.576677785
21/12/2019,19:00:00,1407.4573,1285.5295,121.9278,121.9278,8.66298395
21/12/2019,20:00:00,1366.334,1267.7373,98.5967,98.5967,7.216149199
21/12/2019,21:00:00,1298.6399,1257.8564,40.7835,40.7835,3.140477972
21/12/2019,22:00:00,1251.1237,1249.0936,2.0301,2.0301,0.162262133
21/12/2019,23:00:00,1194.9792,1243.6102,-48.631,48.631,4.069610584
22/12/2019,0:00:00,1138.7216,1126.8992,11.8224,11.8224,1.038216892
22/12/2019,1:00:00,1105.5255,1124.7744,-19.2489,19.2489,1.741153868
22/12/2019,2:00:00,1069.9702,1123.8717,-53.9015,53.9015,5.037663666
22/12/2019,3:00:00,1039.5141,1126.5065,-86.9924,86.9924,8.368563736
22/12/2019,4:00:00,1022.2492,1131.0725,-108.8233,108.8233,10.64547666
22/12/2019,5:00:00,1012.4287,1135.9902,-123.5615,123.5615,12.20446437
22/12/2019,6:00:00,987.3988,1142.5726,-155.1738,155.1738,15.71541306
22/12/2019,7:00:00,974.066,1181.5364,-207.4704,207.4704,21.29941914
22/12/2019,8:00:00,1032.7715,1239.0222,-206.2507,206.2507,19.97060337
22/12/2019,9:00:00,1085.2236,1285.3875,-200.1639,200.1639,18.44448462
22/12/2019,10:00:00,1144.8763,1318.6495,-173.7732,173.7732,15.17833848
22/12/2019,11:00:00,1159.9891,1340.8262,-180.8371,180.8371,15.58955166
22/12/2019,12:00:00,1144.6213,1358.8384,-214.2171,214.2171,18.71510691
22/12/2019,13:00:00,1157.4298,1377.7385,-220.3087,220.3087,19.03430342
22/12/2019,14:00:00,1149.1583,1386.157,-236.9987,236.9987,20.62367735
22/12/2019,15:00:00,1150.7879,1378.5825,-227.7946,227.7946,19.79466416
22/12/2019,16:00:00,1137.4265,1360.1469,-222.7204,222.7204,19.58108062
22/12/2019,17:00:00,1139.5029,1327.8358,-188.3329,188.3329,16.52763674
22/12/2019,18:00:00,1237.0618,1294.9313,-57.8695,57.8695,4.67797971
22/12/2019,19:00:00,1256.6363,1279.4586,-22.8223,22.8223,1.816142029
22/12/2019,20:00:00,1245.3301,1269.5045,-24.1744,24.1744,1.941204184
22/12/2019,21:00:00,1216.5976,1258.5525,-41.9549,41.9549,3.448543709
22/12/2019,22:00:00,1169.013,1248.7917,-79.7787,79.7787,6.824449343
22/12/2019,23:00:00,1119.17,1239.1614,-119.9914,119.9914,10.72146323
23/12/2019,0:00:00,1061.1106,1115.8035,-54.6929,54.6929,5.154307195
23/12/2019,1:00:00,1023.3324,1112.0023,-88.6699,88.6699,8.664818978
23/12/2019,2:00:00,1007.9219,1113.5352,-105.6133,105.6133,10.47832178
23/12/2019,3:00:00,979.7978,1116.0555,-136.2577,136.2577,13.90671626
23/12/2019,4:00:00,971.3062,1110.5135,-139.2073,139.2073,14.33196864
23/12/2019,5:00:00,999.9007,1104.2682,-104.3675,104.3675,10.43778647
23/12/2019,6:00:00,1045.157,1107.5038,-62.3468,62.3468,5.965304734
23/12/2019,7:00:00,1145.1721,1149.1432,-3.9711,3.9711,0.346768839
23/12/2019,8:00:00,1299.2825,1207.4702,91.8123,91.8123,7.066384716
23/12/2019,9:00:00,1383.5121,1256.3104,127.2017,127.2017,9.194115469
23/12/2019,10:00:00,1452.4193,1298.3998,154.0195,154.0195,10.60434132
23/12/2019,11:00:00,1458.8543,1346.4795,112.3748,112.3748,7.702948814
23/12/2019,12:00:00,1457.1989,1384.3413,72.8576,72.8576,4.999839075
23/12/2019,13:00:00,1471.7236,1404.1676,67.556,67.556,4.590264096
23/12/2019,14:00:00,1504.6163,1407.9863,96.63,96.63,6.422235357
23/12/2019,15:00:00,1510.498,1401.5123,108.9857,108.9857,7.215216439
23/12/2019,16:00:00,1425.9607,1382.0891,43.8716,43.8716,3.07663458
23/12/2019,17:00:00,1305.9452,1340.1594,-34.2142,34.2142,2.619880222
23/12/2019,18:00:00,1332.8773,1285.8124,47.0649,47.0649,3.531075216
23/12/2019,19:00:00,1376.8281,1258.8499,117.9782,117.9782,8.568840221
23/12/2019,20:00:00,1372.3076,1242.2738,130.0338,130.0338,9.475557812
23/12/2019,21:00:00,1334.2093,1231.9548,102.2545,102.2545,7.664052409
23/12/2019,22:00:00,1283.0349,1221.1932,61.8417,61.8417,4.819954625
23/12/2019,23:00:00,1197.2044,1211.1848,-13.9804,13.9804,1.16775381
24/12/2019,0:00:00,1137.2976,912.2995,224.9981,224.9981,19.78357292
24/12/2019,1:00:00,1108.0502,907.8536,200.1966,200.1966,18.06746662
